combined	chromosome	haplotype	region	subtelomeric	acrocentric	repeat	gene
8501	11	1	18	6	7	10	2
8502	11	1	18	6	7	8	2
8503	11	1	18	6	7	6	2
8504	11	1	18	6	7	20	2
8505	11	1	18	6	7	20	1
8506	11	1	18	6	7	8	1
8507	11	2	20	6	7	8	2
8508	11	1	18	6	7	6	1
8509	11	1	18	2	7	20	2
8510	11	2	18	2	7	20	2
8511	11	1	18	4	7	20	2
8512	11	1	18	4	7	20	1
8513	11	1	18	6	7	6	3
8514	11	1	18	6	7	12	3
8515	11	2	20	6	7	20	2
8516	11	2	20	6	7	20	1
8517	11	2	20	6	7	6	2
8518	11	1	18	6	7	12	2
8519	11	1	18	6	7	10	1
8520	11	2	18	6	7	20	3
8521	11	2	15	6	7	20	3
8522	11	2	9	6	7	6	3
8523	11	2	18	6	7	6	3
8524	11	2	20	6	7	6	3
8525	11	2	9	6	7	8	2
8526	11	2	18	6	7	6	2
8527	11	2	18	6	7	10	3
8528	11	2	20	6	7	10	3
8529	11	1	18	6	7	16	3
8530	11	2	18	6	7	12	3
8531	11	2	20	6	7	8	3
8532	11	2	18	6	7	8	2
8533	11	2	9	6	7	6	2
8534	11	2	18	6	7	6	1
8535	11	2	9	6	7	8	3
8536	11	2	18	6	7	20	2
8537	11	1	18	6	7	12	1
8538	11	2	18	6	7	8	3
8539	11	1	18	6	7	7	3
8540	11	2	20	6	7	20	3
8541	11	1	18	6	7	3	3
8542	11	2	20	6	7	8	1
8543	11	2	18	6	7	8	1
8544	11	2	9	6	7	20	3
8545	11	2	18	6	7	20	1
8546	11	1	18	6	7	2	2
8547	11	2	18	6	7	10	1
8548	11	2	9	6	7	11	2
8549	11	2	20	6	7	15	2
8550	11	2	20	6	7	10	2
8551	11	2	9	6	7	10	3
8552	11	2	20	6	7	11	3
8553	11	2	18	6	7	10	2
8554	11	2	20	6	7	12	2
8555	11	2	9	6	7	11	3
8556	11	2	20	6	7	11	2
8557	11	2	9	6	7	7	3
8558	11	2	20	6	7	12	3
8559	11	2	18	6	7	12	2
8560	11	2	9	6	7	10	2
8561	11	1	18	6	7	3	2
8562	11	1	18	4	7	10	1
8563	11	2	18	6	7	12	1
8564	11	2	18	6	7	11	2
8565	11	1	18	6	7	16	1
8566	11	2	9	6	7	8	1
8567	11	2	9	6	7	20	2
8568	11	2	9	6	7	11	1
8569	11	2	9	6	7	12	2
8570	11	1	18	6	7	2	3
8571	11	1	18	6	7	7	2
8572	11	1	18	6	7	16	2
8573	11	2	18	6	7	7	3
8574	11	2	9	6	7	7	2
8575	11	1	18	6	7	4	2
8576	11	1	18	6	7	7	1
8577	11	2	20	6	7	9	2
8578	11	2	18	6	7	7	2
8579	11	1	18	6	7	3	1
8580	11	2	20	6	7	15	3
8581	11	2	20	6	7	11	1
8582	11	2	9	6	7	15	2
8583	11	2	20	6	7	6	1
8584	11	1	18	6	7	1	2
8585	11	2	5	6	7	11	3
8586	11	2	18	6	7	15	2
8587	11	2	20	6	7	10	1
8588	11	1	18	6	7	13	3
8589	11	2	9	6	7	12	3
8590	11	1	18	6	7	13	2
8591	11	2	9	6	7	10	1
8592	11	2	5	6	7	6	3
8593	11	1	18	6	7	4	3
8594	11	2	8	6	7	20	2
8595	11	2	18	6	7	3	2
8596	11	2	5	6	7	6	2
8597	11	1	18	6	7	1	3
8598	11	2	20	6	7	7	2
8599	11	2	9	6	7	15	3
8600	11	2	20	6	7	12	1
8601	11	1	18	6	7	13	1
8602	11	1	9	6	7	20	2
8603	11	1	9	6	7	20	1
8604	11	1	9	6	7	8	2
8605	11	1	9	6	7	6	2
8606	11	1	9	6	7	12	2
8607	11	1	9	6	7	20	3
8608	11	1	9	6	7	6	1
8609	11	1	9	6	7	10	2
8610	11	1	9	6	7	8	1
8611	11	1	9	6	7	3	2
8612	11	1	9	6	7	8	3
8613	11	1	9	6	7	6	3
8614	11	1	9	6	7	10	3
8615	11	1	9	6	7	12	3
8616	11	1	9	6	7	1	3
8617	11	1	9	6	7	12	1
8618	11	1	9	6	7	10	1
8619	11	1	9	6	7	7	2
8620	11	2	9	6	7	6	1
8621	11	1	9	6	7	16	3
8622	11	2	9	6	7	20	1
8623	11	1	9	6	7	1	2
8624	11	1	9	6	7	7	3
8625	11	1	9	6	7	2	2
8626	11	2	9	6	7	12	1
8627	11	1	9	6	7	3	3
8628	11	1	9	6	7	13	2
8629	11	1	9	6	7	4	3
8630	11	1	9	6	7	16	1
8631	11	2	17	6	7	20	3
8632	11	2	9	6	7	17	2
8633	11	2	17	6	7	20	1
8634	11	2	8	6	7	20	1
8635	11	1	8	6	7	20	1
8636	11	2	8	6	7	8	1
8637	11	1	8	6	7	8	1
8638	11	1	8	6	7	20	2
8639	11	2	17	6	7	20	2
8640	11	2	17	6	7	6	1
8641	11	1	5	6	7	20	1
8642	11	2	5	6	7	20	1
8643	11	1	5	6	7	8	1
8644	11	1	5	6	7	20	3
8645	11	2	5	6	7	20	3
8646	11	1	8	6	7	20	3
8647	11	2	8	6	7	20	3
8648	11	1	8	6	7	8	3
8649	11	1	8	6	7	8	2
8650	11	2	17	6	7	6	3
8651	11	1	8	6	7	10	3
8652	11	2	6	6	7	20	3
8653	11	1	5	6	7	6	3
8654	11	1	3	6	7	20	3
8655	11	2	3	6	7	20	3
8656	11	2	4	6	7	20	3
8657	11	1	2	6	7	20	3
8658	11	2	2	6	7	20	3
8659	11	2	1	6	7	20	3
8660	11	1	1	6	7	20	3
8661	11	1	9	6	7	4	2
8662	11	1	7	6	7	20	1
8663	11	1	7	6	7	20	2
8664	11	2	7	6	7	20	1
8665	11	1	7	6	7	16	1
8666	11	1	8	6	7	16	1
8667	11	2	8	6	7	16	1
8668	11	1	8	6	7	10	1
8669	11	2	8	6	7	16	2
8670	11	1	8	6	7	16	3
8671	11	1	8	6	7	1	3
8672	11	2	8	6	7	1	2
8673	11	1	7	6	7	20	3
8674	11	2	7	6	7	20	3
8675	11	2	17	6	7	12	3
8676	11	1	5	6	7	8	3
8677	11	1	15	6	7	20	3
8678	11	1	15	6	7	8	3
8679	11	2	15	6	7	8	3
8680	11	1	15	6	7	7	3
8681	11	2	15	6	7	8	2
8682	11	2	9	6	7	1	3
8683	11	1	9	6	7	1	1
8684	11	1	8	6	7	1	2
8685	11	1	8	6	7	16	2
8686	11	1	8	6	7	10	2
8687	11	1	8	6	7	6	2
8688	11	1	9	6	7	16	2
8689	11	1	9	2	7	20	3
8690	11	2	9	4	7	20	3
8691	11	1	9	4	7	20	3
8692	11	1	9	6	7	3	1
8693	11	1	9	4	7	20	1
8694	11	1	7	6	7	16	2
8695	11	2	7	6	7	20	2
8696	11	2	9	6	7	9	2
8697	11	1	9	6	7	2	3
8698	11	1	9	6	7	7	1
8699	11	2	8	6	7	16	3
8700	11	1	7	6	7	10	3
8701	11	1	7	6	7	6	3
8702	11	1	7	6	7	16	3
8703	11	2	17	6	7	6	2
8704	11	1	2	6	7	8	3
8705	11	1	9	6	7	13	3
8706	11	1	19	6	7	6	2
8707	11	1	19	6	7	20	2
8708	11	1	19	6	7	12	2
8709	11	1	19	6	7	8	2
8710	11	2	19	6	7	6	2
8711	11	1	19	6	7	20	1
8712	11	1	19	6	7	20	3
8713	11	1	19	6	7	6	3
8714	11	1	19	6	7	8	3
8715	11	1	19	6	7	12	3
8716	11	1	19	6	7	16	3
8717	11	1	19	6	7	10	3
8718	11	2	19	6	7	8	2
8719	11	2	19	6	7	8	3
8720	11	2	19	6	7	20	2
8721	11	1	19	6	7	10	2
8722	11	1	19	6	7	16	2
8723	11	1	19	6	7	13	2
8724	11	1	19	6	7	8	1
8725	11	1	19	6	7	10	1
8726	11	1	19	6	7	6	1
8727	11	2	19	6	7	8	1
8728	11	1	19	6	7	2	2
8729	11	2	19	6	7	11	2
8730	11	1	19	6	7	12	1
8731	11	2	19	6	7	20	1
8732	11	2	19	6	7	20	3
8733	11	1	19	6	7	7	2
8734	11	2	19	6	7	12	3
8735	11	2	19	6	7	11	3
8736	11	2	19	6	7	6	3
8737	11	2	19	6	7	10	3
8738	11	1	19	6	7	7	3
8739	11	2	19	6	7	7	2
8740	11	2	19	6	7	10	2
8741	11	2	19	6	7	12	2
8742	11	1	19	6	7	3	3
8743	11	2	19	6	7	3	2
8744	11	2	19	6	7	3	3
8745	11	1	19	6	7	13	3
8746	11	2	19	6	7	17	2
8747	11	1	19	6	7	3	2
8748	11	2	19	6	7	6	1
8749	11	2	19	6	7	10	1
8750	11	1	19	6	7	1	3
8751	11	1	19	6	7	3	1
8752	11	2	19	6	7	9	2
8753	11	1	19	6	7	2	3
8754	11	1	19	6	7	1	2
8755	11	1	19	2	7	20	2
8756	11	2	19	6	7	7	3
8757	11	1	19	6	7	13	1
8758	11	1	19	6	7	16	1
8759	11	2	19	2	7	20	2
8760	11	1	19	6	7	4	3
8761	11	2	19	6	7	15	2
8762	11	2	19	6	7	12	1
8763	11	2	19	6	7	11	1
8764	11	2	19	6	7	19	3
8765	11	2	19	6	7	19	1
8766	11	2	19	6	7	18	1
8767	11	2	19	6	7	18	3
8768	11	1	19	6	7	18	3
8769	11	2	19	6	7	19	2
8770	11	1	19	6	7	18	1
8771	11	1	19	6	7	18	2
8772	11	2	19	6	7	18	2
8773	11	2	19	6	7	15	3
8774	11	1	19	6	7	2	1
8775	11	1	19	6	7	4	2
8776	11	1	19	4	7	20	3
8777	11	1	19	2	7	20	3
8778	11	2	19	5	7	20	3
8779	11	1	19	4	7	20	1
8780	11	1	19	3	7	20	3
8781	4	1	18	3	7	20	3
8782	4	2	18	3	7	20	3
8783	4	2	18	6	7	20	3
8784	4	1	18	6	7	20	3
8785	6	2	18	6	7	20	3
8786	4	1	9	6	7	10	3
8787	4	1	9	6	7	6	3
8788	4	1	9	6	7	10	2
8789	4	1	9	6	7	20	3
8790	4	1	9	2	7	20	3
8791	4	1	9	6	7	8	3
8792	4	1	9	6	7	12	3
8793	4	1	8	6	7	16	3
8794	4	1	8	6	7	20	3
8795	4	2	8	6	7	20	3
8796	4	2	8	6	7	16	3
8797	4	2	8	6	7	6	3
8798	4	2	8	6	7	10	3
8799	4	1	8	6	7	10	3
8800	4	2	8	6	7	6	1
8801	4	1	8	6	7	20	1
8802	4	2	8	6	7	16	1
8803	4	1	8	6	7	6	3
8804	4	1	10	6	7	20	3
8805	4	1	9	6	7	6	2
8806	4	1	9	6	7	20	1
8807	4	1	9	6	7	8	2
8808	4	1	9	6	7	8	1
8809	4	1	9	6	7	20	2
8810	4	1	8	6	7	20	2
8811	4	2	9	6	7	20	2
8812	4	1	9	6	7	16	3
8813	4	2	9	6	7	20	3
8814	4	2	9	6	7	10	3
8815	4	2	9	6	7	10	2
8816	4	2	9	6	7	6	3
8817	4	2	9	6	7	12	3
8818	4	2	9	6	7	6	2
8819	4	1	15	6	7	20	3
8820	4	1	15	6	7	8	3
8821	4	2	15	6	7	20	3
8822	4	1	7	6	7	20	3
8823	4	2	7	6	7	20	3
8824	4	1	7	6	7	8	3
8825	4	1	11	6	7	20	3
8826	4	2	11	6	7	20	3
8827	4	2	9	6	6	11	2
8828	4	1	9	6	7	12	2
8829	4	1	9	6	7	6	1
8830	4	2	9	6	7	8	2
8831	4	1	8	6	7	8	3
8832	4	2	9	6	7	8	3
8833	4	1	9	4	7	20	3
8834	4	1	9	6	7	12	1
8835	4	1	9	6	7	10	1
8836	4	2	8	6	7	20	1
8837	4	2	7	6	1	20	3
8838	4	1	9	6	7	3	2
8839	4	1	9	6	1	20	3
8840	4	1	9	6	1	10	3
8841	4	1	9	6	1	6	3
8842	4	1	9	6	1	6	1
8843	4	1	9	6	1	8	3
8844	4	1	9	6	1	20	1
8845	4	1	9	6	1	20	2
8846	4	1	9	6	1	6	2
8847	4	1	10	6	1	20	2
8848	4	1	10	6	1	20	1
8849	4	1	10	6	1	20	3
8850	4	1	7	6	1	20	3
8851	4	1	9	6	1	2	3
8852	4	1	9	6	1	16	3
8853	4	1	9	6	1	12	3
8854	4	2	9	6	1	20	1
8855	4	2	9	6	1	20	3
8856	4	1	9	6	1	10	2
8857	4	1	9	6	1	8	2
8858	4	1	9	6	1	16	1
8859	4	1	7	6	1	8	3
8860	6	2	17	6	1	8	3
8861	4	1	9	6	1	8	1
8862	4	1	21	6	3	20	1
8863	4	1	21	6	3	8	1
8864	4	1	21	6	6	20	1
8865	4	1	21	6	6	12	1
8866	4	2	21	6	3	20	1
8867	4	1	21	6	6	1	1
8868	30	2	18	6	6	1	1
8869	4	2	21	6	3	20	2
8870	4	1	21	6	6	20	3
8871	4	2	21	6	3	20	3
8872	4	2	21	6	3	10	3
8873	4	2	21	6	3	8	2
8874	4	2	21	6	3	6	2
8875	4	2	21	6	3	8	3
8876	4	2	21	6	3	6	3
8877	6	2	21	6	6	1	3
8878	30	2	18	6	6	20	2
8879	4	1	21	6	6	20	2
8880	4	1	21	6	6	6	3
8881	4	1	21	6	6	8	3
8882	30	2	19	6	6	10	3
8883	4	1	21	6	6	10	3
8884	6	2	19	6	6	20	2
8885	4	1	21	6	6	12	3
8886	4	1	21	6	2	12	3
8887	4	1	21	6	2	20	3
8888	4	1	21	6	2	1	3
8889	4	1	21	6	2	6	3
8890	6	2	8	6	2	6	3
8891	4	1	9	6	6	6	3
8892	4	1	9	6	6	20	3
8893	4	1	8	6	6	16	3
8894	4	1	8	6	6	10	3
8895	4	1	8	6	6	20	3
8896	4	1	8	6	6	6	3
8897	4	1	9	6	6	10	3
8898	4	1	9	6	6	8	3
8899	4	1	10	6	6	20	3
8900	4	1	9	4	6	20	3
8901	4	1	9	6	6	20	2
8902	4	1	8	6	6	20	2
8903	4	1	9	6	6	10	1
8904	4	1	9	6	6	6	2
8905	4	1	9	6	6	10	2
8906	4	1	9	6	6	20	1
8907	4	1	9	6	6	8	2
8908	4	2	9	6	6	8	2
8909	4	2	9	6	6	10	2
8910	4	1	8	6	6	10	2
8911	4	2	8	6	6	20	2
8912	4	1	9	6	6	12	2
8913	4	1	9	6	6	12	3
8914	4	2	9	6	6	20	3
8915	4	1	9	6	6	7	3
8916	4	2	15	6	6	20	3
8917	4	1	15	6	7	7	3
8918	4	2	9	6	6	6	3
8919	4	2	9	6	6	8	3
8920	4	2	9	6	6	11	3
8921	4	2	9	6	6	10	3
8922	4	1	9	6	7	3	3
8923	4	1	15	6	7	10	3
8924	4	2	8	6	7	17	3
8925	4	1	15	6	7	6	3
8926	4	1	12	6	7	20	3
8927	4	2	12	6	7	20	2
8928	4	2	12	6	7	20	3
8929	4	2	12	6	7	8	2
8930	4	2	12	6	7	8	3
8931	4	2	12	6	7	8	1
8932	4	1	12	6	7	8	3
8933	4	1	12	6	7	20	2
8934	4	1	12	6	7	8	1
8935	4	1	12	6	7	8	2
8936	4	2	9	6	7	11	3
8937	4	2	9	6	6	20	2
8938	4	2	9	6	6	6	2
8939	4	2	9	6	6	12	2
8940	4	2	9	6	6	20	1
8941	4	1	9	6	6	16	3
8942	4	1	15	6	6	20	3
8943	4	1	15	6	6	7	3
8944	4	1	7	6	6	20	3
8945	30	2	15	6	7	10	3
8946	4	2	15	6	7	8	3
8947	4	1	9	6	7	7	3
8948	4	1	9	2	6	20	3
8949	6	2	13	6	7	20	1
8950	4	1	12	6	7	20	1
8951	4	1	12	6	6	20	3
8952	4	1	12	6	6	8	3
8953	4	2	9	6	6	16	3
8954	4	1	9	6	6	16	1
8955	4	1	9	6	6	16	2
8956	4	2	9	6	6	16	1
8957	4	2	2	6	6	20	3
8958	4	1	2	6	6	20	3
8959	4	1	5	6	6	20	3
8960	4	1	5	6	6	6	3
8961	4	1	15	6	6	8	3
8962	4	1	8	6	6	1	3
8963	4	1	7	6	6	20	2
8964	4	1	9	6	6	1	3
8965	4	1	8	6	5	20	3
8966	30	2	8	6	5	8	3
8967	4	1	8	6	5	20	2
8968	4	2	8	6	5	20	2
8969	4	2	8	6	5	20	3
8970	4	1	10	4	6	20	3
8971	4	1	9	6	6	6	1
8972	4	1	9	6	6	12	1
8973	4	2	5	6	6	20	3
8974	4	1	5	6	6	8	3
8975	4	1	15	6	6	6	3
8976	4	1	5	6	6	7	3
8977	4	2	15	6	6	8	3
8978	4	2	9	6	7	16	2
8979	4	1	9	6	7	16	2
8980	4	1	9	6	7	16	1
8981	4	2	9	6	7	16	3
8982	4	1	11	6	7	20	1
8983	4	1	1	6	7	20	3
8984	4	2	1	6	7	20	3
8985	4	2	1	6	6	20	3
8986	4	1	1	6	6	20	3
8987	4	2	4	6	6	20	3
8988	30	2	1	6	6	20	3
8989	4	1	3	6	6	20	3
8990	4	1	9	6	6	3	2
8991	4	1	9	6	6	8	1
8992	4	2	9	6	7	20	1
8993	4	2	9	6	7	10	1
8994	4	1	9	6	7	2	3
8995	6	2	9	6	7	2	2
8996	4	1	8	6	7	10	1
8997	4	2	9	6	7	7	3
8998	4	1	8	6	7	16	2
8999	4	1	8	6	7	1	2
9000	4	1	10	6	7	16	2
9001	4	1	10	6	7	20	2
9002	4	2	10	6	7	20	2
9003	4	1	9	6	7	1	2
9004	4	1	9	6	7	7	2
9005	4	1	9	6	7	4	2
9006	4	2	9	6	7	9	2
9007	4	2	9	6	7	6	1
9008	4	2	9	6	7	12	2
9009	4	2	9	6	7	12	1
9010	4	1	9	6	7	13	3
9011	4	1	9	6	7	3	1
9012	4	1	9	6	7	4	3
9013	4	1	9	6	7	4	1
9014	4	1	9	6	7	2	2
9015	4	2	9	6	7	9	1
9016	4	2	9	6	7	11	2
9017	4	1	19	6	7	10	2
9018	4	1	19	6	7	20	2
9019	4	1	19	6	7	8	2
9020	4	1	19	6	7	6	2
9021	4	2	19	6	7	20	2
9022	4	1	19	6	7	12	2
9023	4	2	19	6	7	10	2
9024	4	1	19	6	7	1	2
9025	4	2	19	6	7	8	2
9026	4	1	19	6	7	10	1
9027	4	2	19	6	7	6	2
9028	4	2	19	6	7	11	2
9029	4	1	19	6	7	16	2
9030	4	1	19	6	7	20	1
9031	4	1	19	6	7	13	1
9032	4	1	19	6	7	20	3
9033	4	1	19	6	7	10	3
9034	4	1	19	6	7	13	2
9035	4	1	19	6	7	6	1
9036	4	1	19	6	7	6	3
9037	4	1	19	6	7	8	3
9038	4	1	19	6	7	12	3
9039	4	2	19	6	7	20	3
9040	4	2	19	6	7	10	1
9041	4	1	19	6	7	7	1
9042	4	1	19	6	7	12	1
9043	4	2	19	6	7	10	3
9044	4	2	19	6	7	6	3
9045	4	1	19	6	7	3	3
9046	4	1	19	6	7	1	3
9047	4	2	19	6	7	8	3
9048	4	2	19	6	7	12	3
9049	4	1	19	6	7	4	3
9050	4	2	19	6	7	20	1
9051	4	2	19	6	7	8	1
9052	4	2	19	6	7	12	2
9053	4	1	19	6	7	4	2
9054	4	1	19	6	7	8	1
9055	4	1	19	6	7	16	3
9056	4	1	19	6	7	4	1
9057	4	1	19	6	7	13	3
9058	4	1	19	6	7	2	2
9059	4	1	19	6	7	2	1
9060	4	2	19	6	7	11	3
9061	4	1	19	6	7	7	3
9062	4	2	19	6	7	9	2
9063	4	2	19	6	7	6	1
9064	4	1	19	6	7	3	2
9065	4	1	19	6	7	7	2
9066	4	1	19	6	7	2	3
9067	4	2	19	6	7	11	1
9068	4	1	19	6	7	3	1
9069	4	2	19	6	7	12	1
9070	4	2	19	6	7	15	3
9071	4	1	19	6	7	16	1
9072	4	1	19	2	7	20	2
9073	4	2	19	6	7	17	2
9074	4	2	19	6	7	16	2
9075	4	2	19	6	7	16	3
9076	4	1	19	2	7	20	1
9077	4	2	19	6	7	7	3
9078	4	2	19	6	7	7	2
9079	4	1	19	4	7	20	3
9080	4	1	19	3	7	20	3
9081	5	1	18	3	7	20	3
9082	5	1	18	6	7	20	3
9083	5	2	18	6	7	20	3
9084	5	1	9	6	7	10	3
9085	5	1	9	6	7	6	3
9086	5	1	9	6	7	20	3
9087	5	1	9	6	7	12	3
9088	5	1	9	6	7	8	3
9089	5	1	9	6	7	20	1
9090	5	1	9	6	7	20	2
9091	5	1	9	6	7	10	2
9092	5	1	9	6	7	6	2
9093	5	1	9	6	7	8	1
9094	5	1	8	6	7	20	1
9095	5	1	8	6	7	16	1
9096	5	2	8	6	7	16	1
9097	5	2	8	6	7	10	1
9098	5	2	8	6	7	20	1
9099	5	2	8	6	6	20	1
9100	5	2	8	6	7	16	2
9101	5	2	8	6	7	6	2
9102	5	1	8	6	7	6	2
9103	5	1	8	6	7	10	2
9104	5	1	8	6	7	16	2
9105	5	2	8	6	7	20	2
9106	5	2	8	6	7	20	3
9107	5	2	8	6	7	16	3
9108	5	2	8	6	7	6	3
9109	5	2	8	6	7	10	3
9110	5	1	8	6	7	20	3
9111	5	1	8	6	7	16	3
9112	5	1	8	6	7	10	3
9113	5	1	8	6	7	6	3
9114	5	1	10	6	7	20	3
9115	5	2	10	6	7	20	3
9116	5	2	10	6	6	20	3
9117	5	1	9	4	7	20	3
9118	5	2	9	6	7	8	2
9119	5	1	9	6	7	16	3
9120	5	2	9	6	7	20	3
9121	5	1	15	6	7	20	3
9122	5	2	15	6	7	20	3
9123	5	1	7	6	7	20	3
9124	5	2	7	6	7	20	3
9125	5	2	7	6	6	20	3
9126	5	1	7	6	7	6	3
9127	5	1	7	6	7	20	1
9128	5	2	15	6	6	20	3
9129	5	1	11	6	7	20	3
9130	5	2	11	6	7	20	3
9131	5	1	15	6	7	8	3
9132	5	2	9	6	7	8	3
9133	5	2	9	6	7	6	3
9134	5	2	9	6	6	6	3
9135	5	2	9	6	7	10	3
9136	5	1	9	6	7	10	1
9137	5	1	9	6	7	8	2
9138	5	1	9	6	7	6	1
9139	5	2	9	6	7	8	1
9140	5	2	9	6	6	11	2
9141	5	1	9	6	7	12	2
9142	5	1	8	6	7	20	2
9143	5	2	9	6	7	6	2
9144	5	2	8	6	7	8	3
9145	5	1	9	2	7	20	3
9146	5	1	9	6	7	12	1
9147	5	2	9	6	7	20	2
9148	5	2	9	6	7	6	1
9149	5	1	7	6	7	10	3
9150	5	2	9	6	7	20	1
9151	5	2	9	6	7	10	1
9152	5	1	9	6	7	3	2
9153	5	2	9	6	6	8	3
9154	5	1	9	6	6	20	3
9155	5	1	9	6	6	10	3
9156	5	1	8	6	6	20	3
9157	5	2	8	6	6	20	3
9158	5	1	9	6	6	6	3
9159	5	1	9	6	6	8	3
9160	5	1	10	6	6	20	3
9161	5	1	10	6	6	20	1
9162	5	1	10	6	6	20	2
9163	5	1	9	6	6	6	2
9164	5	1	9	6	6	20	2
9165	5	1	9	6	6	10	2
9166	5	1	7	6	6	20	2
9167	5	1	7	6	6	6	2
9168	5	1	7	6	6	8	2
9169	5	2	17	6	6	10	3
9170	5	1	9	6	6	20	1
9171	5	1	9	6	1	8	3
9172	5	1	9	6	1	6	3
9173	5	1	9	6	1	10	3
9174	5	1	9	6	1	20	3
9175	5	1	9	6	6	12	3
9176	5	1	7	6	6	20	3
9177	5	1	7	6	6	8	3
9178	5	1	9	6	6	6	1
9179	5	1	9	6	6	7	3
9180	5	1	9	6	6	1	3
9181	5	1	9	6	6	8	1
9182	5	1	9	6	6	1	1
9183	5	1	9	6	6	8	2
9184	5	2	21	6	3	20	1
9185	5	2	21	6	3	1	1
9186	5	2	21	6	3	20	3
9187	5	2	21	6	3	8	3
9188	5	1	21	6	6	1	1
9189	5	1	21	6	6	20	3
9190	5	2	21	6	6	20	3
9191	5	2	21	6	6	8	3
9192	5	2	21	6	6	1	1
9193	5	2	21	6	6	20	2
9194	5	2	19	6	6	20	2
9195	5	2	21	6	2	20	3
9196	5	1	21	6	2	20	3
9197	5	1	8	6	6	16	3
9198	5	1	8	6	6	6	3
9199	5	1	8	6	6	10	3
9200	5	2	9	6	6	20	3
9201	5	1	9	4	6	20	3
9202	5	2	8	6	6	20	2
9203	5	2	9	6	6	8	2
9204	5	2	9	6	6	12	3
9205	5	2	9	6	6	12	2
9206	5	2	9	6	6	15	3
9207	5	2	9	6	6	20	2
9208	5	2	9	6	6	6	2
9209	5	2	9	6	6	10	2
9210	5	2	9	6	6	10	3
9211	5	1	15	6	6	8	3
9212	5	1	15	6	6	20	3
9213	5	2	15	6	6	8	3
9214	5	2	15	6	6	7	3
9215	5	1	15	6	6	7	3
9216	5	2	17	6	7	20	3
9217	5	1	7	6	7	8	3
9218	5	2	17	6	7	10	3
9219	5	2	17	6	7	6	3
9220	5	2	17	6	7	8	3
9221	30	2	7	6	7	12	3
9222	5	1	7	6	7	12	3
9223	5	2	9	6	7	12	3
9224	5	2	9	6	7	16	1
9225	5	2	9	6	7	16	3
9226	5	2	9	6	7	11	3
9227	5	2	16	6	7	6	3
9228	5	2	16	6	7	20	3
9229	5	2	16	6	7	8	3
9230	5	1	8	6	7	8	3
9231	5	2	9	6	6	2	2
9232	5	1	9	6	6	16	3
9233	5	1	9	6	6	16	1
9234	5	1	9	6	6	16	2
9235	5	1	9	6	6	12	2
9236	5	1	12	6	7	20	3
9237	5	2	12	6	7	20	3
9238	5	1	12	6	7	8	3
9239	5	2	12	6	7	20	2
9240	5	2	17	6	7	20	2
9241	5	2	12	6	7	8	3
9242	5	1	15	6	7	6	3
9243	5	2	9	6	7	12	2
9244	5	2	9	6	7	15	2
9245	5	2	17	6	7	10	2
9246	5	2	9	6	7	10	2
9247	5	2	9	4	7	20	3
9248	5	2	15	6	7	8	3
9249	5	1	15	6	7	7	3
9250	5	1	9	6	7	13	3
9251	5	2	2	6	7	20	3
9252	5	1	2	6	7	20	3
9253	5	2	6	6	7	20	3
9254	5	2	4	6	7	20	3
9255	5	2	5	6	7	20	3
9256	5	1	5	6	7	20	3
9257	5	1	5	6	7	6	3
9258	5	2	5	6	7	6	3
9259	5	2	15	6	7	6	3
9260	5	1	7	6	7	20	2
9261	5	1	8	6	7	10	1
9262	5	2	17	6	7	10	1
9263	5	1	9	6	7	7	3
9264	5	1	7	6	7	16	3
9265	5	2	9	6	7	11	2
9266	5	2	6	6	6	20	3
9267	5	1	8	6	6	20	2
9268	5	1	9	6	6	10	1
9269	5	2	9	6	6	10	1
9270	5	1	12	6	7	20	2
9271	5	1	12	6	6	20	3
9272	5	1	12	6	6	8	3
9273	5	1	9	6	6	2	2
9274	5	1	14	6	7	20	3
9275	5	1	14	6	7	8	3
9276	5	2	14	6	7	20	3
9277	30	2	9	4	6	20	3
9278	5	1	9	6	7	2	3
9279	5	1	5	6	6	20	3
9280	5	1	5	6	6	6	3
9281	5	2	5	6	6	6	3
9282	5	2	5	6	7	6	2
9283	5	1	5	6	6	7	3
9284	5	2	5	6	6	7	3
9285	5	2	5	6	6	20	3
9286	5	1	5	6	6	8	3
9287	5	1	9	6	7	4	3
9288	5	1	2	6	6	20	3
9289	5	2	2	6	6	20	3
9290	5	1	9	6	7	1	3
9291	5	1	7	6	6	20	1
9292	5	1	9	6	6	3	3
9293	5	1	3	6	6	20	3
9294	5	1	3	6	6	6	3
9295	5	2	4	6	6	20	3
9296	5	1	1	6	6	20	3
9297	5	2	1	6	6	20	3
9298	5	2	1	6	7	20	3
9299	5	1	1	6	7	20	3
9300	5	1	3	6	7	20	3
9301	5	2	3	6	7	20	3
9302	5	1	3	6	7	6	3
9303	5	1	8	6	6	8	3
9304	5	1	9	6	6	2	3
9305	5	1	9	6	6	12	1
9306	5	1	5	6	6	20	2
9307	5	1	9	6	6	7	2
9308	5	1	3	6	7	12	3
9309	5	2	6	6	7	6	3
9310	5	1	9	6	7	3	1
9311	5	1	9	6	7	3	3
9312	5	1	9	6	7	7	2
9313	5	1	9	6	7	1	2
9314	5	1	9	6	7	2	2
9315	5	2	9	6	7	12	1
9316	5	2	9	6	7	17	2
9317	5	2	9	6	7	16	2
9318	5	1	9	6	7	16	2
9319	5	2	12	6	7	8	2
9320	5	2	17	6	7	8	2
9321	5	1	12	6	7	8	2
